"ID","GENRE_NAME","GENRE_CODE","REMARKS","DELETE_FLG","VERSION","CREATED","MODIFIED","MODIFIED_BY"
"924","","923","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"925","","924","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"926","","925","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"927","","926","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"928","","927","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"929","","928","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"930","","929","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"931","英米文学","930","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"932","","931","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"933","","932","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"934","","933","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"935","","934","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"936","","935","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"937","","936","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"938","","937","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"939","","938","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"940","","939","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"941","ドイツ文学","940","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"942","","941","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"943","","942","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"944","","943","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"945","","944","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"946","","945","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"947","","946","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"948","","947","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"949","","948","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"950","","949","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"951","フランス文学","950","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"952","","951","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"953","","952","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"954","","953","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"955","","954","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"956","","955","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"957","","956","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"958","","957","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"959","","958","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"960","","959","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"961","スペイン文学","960","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"962","","961","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"963","","962","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"964","","963","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"965","","964","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"966","","965","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"967","","966","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"968","","967","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"969","","968","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"970","","969","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"971","イタリア文学","970","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"972","","971","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"973","","972","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"974","","973","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"975","","974","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"976","","975","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"977","","976","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"978","","977","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"979","","978","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"980","","979","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"981","ロシア. ソヴィエト文学","980","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"982","","981","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"983","","982","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"984","","983","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"985","","984","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"986","","985","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"987","","986","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"988","","987","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"989","","988","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"990","","989","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"991","その他の諸文学","990","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"992","","991","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"993","","992","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"994","","993","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"995","","994","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"996","","995","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"997","","996","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"998","","997","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"999","","998","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"1000","","999","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
